"lng","lat"
-1.55985784,54.77731873
-87.79555444,41.71589918
110.9036216,-7.5760444
-43.9343744,-19.9165004
-0.22174283,50.85115921
124.83487667,1.30134381
-1.5715602,53.67646545
-112.17783887,33.60994326
-88.20490714,40.09854855
-87.9674921,43.0423609
-71.94999847,41.78717416
-1.43486232,52.82596639
-76.01644438,36.76367443
-82.21186341,41.16722204
-41.77520749,-22.38723756
-88.06359509,41.85307984
-70.72055056,19.43576049
-87.40206318,46.55398191
-81.61654848,31.82121382
-76.9079504,17.94898987
-81.61650105,31.82115231
-74.46440487,40.5676827
-82.5311106,27.31812
-7.3142231,55.02040862
-90.57203987,38.7911074
-119.1474311,34.20125189
-80.77383315,40.88658119
-86.78227027,33.50614756
-87.89652644,43.06029396
11.58561958,48.14758618
-1.93216883,52.14397449
-97.2438805,32.76144874
-43.19057437,-22.91157578
-2.52145308,53.49387132
-92.6491946,45.4044047
-118.530122,34.241536
-2.35876777,53.42271449
-76.59343927,39.29565514
-84.33976154,33.77376857
-46.64194107,-23.56678001
-87.75500867,41.45118936
-82.36109261,36.31109513
-76.08594796,42.10372591
-84.48422894,33.4486332
-106.63649496,52.13048335
-79.81142582,34.23657612
-111.89767628,40.77229024
-78.7707344,43.00909093
-43.3478852,-21.7777836
-82.10819785,33.56157428
-89.21445214,37.72763974
18.5482773,-33.8354059
-43.24067054,-22.93267481
-43.24149742,-22.93286931
-0.10099143,47.23828024
-74.44237482,40.51007422
-117.65905059,33.47298242
35.57609073,33.8825451
-1.33292402,50.98006939
106.92451,-6.11232
-81.87840736,34.45624657
28.90538362,40.98949469
-75.64288687,45.0094023
106.88715059,-6.12798235
-71.11185666,42.42814881
-1.51585957,52.74666652
-6.69492124,54.54135884
-97.78179441,30.16593111
38.5600631,40.9318096
-41.7175318,-22.29492591
-74.60569193,39.43290496
-111.782951,40.37348
119.80956922,-3.84791872
-70.99224729,42.40775028
-117.20827142,33.573658
-43.0999429,-22.8661754
-96.34661808,30.58597847
-98.466967,29.506132
-87.64914593,41.87750309
-77.38203518,37.20380457
124.83293,1.34902
106.80302,-6.16818
107.14921,-6.2767
-73.92648712,40.76700386
-119.81754469,39.54509515
107.63193,-6.9714
107.60137,-6.92237
-96.83799477,32.41148982
106.82289,-6.22372
107.60105,-6.92217
106.71015,-6.30312
106.6779682,-6.187786
-78.15730946,39.16559887
106.71136,-6.30007
106.79046,-6.17725
107.65713,-6.97253
-3.19571594,53.23881214
106.6776793,-6.1702867
106.98576,-6.25122
106.98576,-6.25122
-87.26873022,30.35617113
112.0495,-6.94195
-85.358832,43.09966434
106.6776793,-6.1702867
119.45534,-5.17317
112.67789,-7.28935
107.62739,-6.92613
-6.27332391,52.83410694
106.81314,-6.38244
124.84016,1.45458
106.7598,-6.11692
-157.01954663,21.09002642
13.191235,32.8769005
-6.4124196,53.3228587
106.81066,-6.22479
-118.40357673,33.94515898
-77.86646347,40.79747485
105.21101,-5.37576
-73.97899574,40.76741776
-81.17878424,28.88531929
-72.52990524,42.38223734
-77.111204,39.04123505
-3.39777421,50.63440042
-81.17875326,28.88533434
-0.40986058,53.74557903
-71.10543584,42.3408132
-122.4013019,37.78450906
0.11929263,51.75379306
-82.63824812,34.52717446
119.43848,-5.15341
104.77159,-2.96173
-4.27313606,55.81821777
-1.51583401,52.74676522
-0.90688196,52.32163974
106.85205,-6.53437
107.59435,-6.94092
106.84739,-6.3034
-1.05578411,53.95900782
0.91594185,51.91774773
-95.16766995,36.20487835
-122.2112151,37.77182741
-78.19321579,40.64622851
98.6403,3.60652
107.59562,-6.89254
-38.5072537,-12.9821896
-83.15495445,42.59171043
-97.07264708,32.6612161
128.17436,-3.70413
107.782,-7.03547
-85.58063854,42.28704507
-0.1254753,51.4132921
-119.06699525,36.07899019
-84.19898141,40.98415553
-96.78040718,32.78933279
-77.54470342,38.28747514
-87.83444346,42.31222511
-95.85189437,36.10918803
107.00655,-6.27553
117.09846,-0.58389
106.79284,-6.23086
107.6102,-6.94688
-81.35795913,41.14864876
-1.12935326,52.61633393
-122.64028711,45.6599291
-79.80004186,36.07100831
101.42684911,3.00882323
119.522483,-5.094747
-117.77042395,34.09875607
110.4692506,-7.0277321
106.81083,-6.392
98.6470606,3.5515829
107.59363,-6.8701
-3.19565044,53.23884167
106.79551,-6.16954
30.83173,-29.83647
106.86724069,-6.33552171
-84.3861185,33.7539139
0.0848782,51.65833036
-80.64613723,41.10653795
-84.44566011,39.14685309
115.23737,-8.67366
106.97478,-6.27643
119.91839,-0.94926
-73.8455939,40.8495164
-73.78157677,42.66142848
-59.57258489,13.08055559
119.43738,-5.29203
-87.66495542,41.91494561
-78.90226579,43.92697704
119.86819,-0.88927
124.78701,1.45532
-118.30453077,34.04603956
-95.9387381,36.04509579
6.0899557,50.834715
107.44808,-6.56218
119.49426,-5.13153
-1.33176363,53.34324449
-35.71691299,-9.64941418
119.40867,-5.17716
-74.7408469,40.1975976
119.49925,-5.12502
-82.5312318,27.3176492
-82.39957773,38.42552813
-3.97472266,51.64271052
-82.39971877,38.42543217
1.13264074,52.07896397
-6.25386736,53.35675924
-95.55378069,29.66402508
106.74655,-6.17064
-73.98828001,40.76887819
-2.28734796,53.53361984
-1.54481392,53.81621911
-93.2382526,45.03730967
119.42234,-5.15844
-43.4284964,-22.8737751
-115.13872133,36.10642509
27.98417,-26.24909
28.09959884,-26.1259186
-86.6792045,36.1413291
-104.92001655,39.58508869
119.43107,-5.12545
106.74685,-6.25006
1.074755,51.27094516
-87.84625628,42.22097883
-91.5247374,44.78878058
-93.23811234,45.03738052
26.21082324,-29.12220065
107.11549,-6.3374
-61.1345806,13.2263653
-118.38369681,34.06189125
106.96007,-6.22864
-118.39875,34.06725
-72.85744272,41.30932331
112.77731,-7.30605
-80.722069,28.29396
-1.3820136,53.7237357
-75.59795639,39.95152247
-97.53124257,35.42433937
104.79088467,-2.97246767
106.81409,-6.22268
-102.29750706,31.89455081
-1.25990851,50.88442757
-87.79562627,41.71596481
-101.89288214,33.58994314
-0.16033,51.62961
-122.20942908,47.96358158
36.6940345,-1.254292
104.78591419,-2.97364516
-6.3531728,53.72763969
-82.43122186,38.42331839
-73.71349766,40.72717023
-2.98352561,53.40162644
-73.95166854,40.77416367
-94.15428882,45.54600203
-76.14017444,43.04266978
-96.81285574,32.92781778
-75.06906272,40.00724656
-118.08756868,34.01620782
-76.95804457,38.97106008
-2.41413312,51.55119418
-80.27981719,25.82879699
37.58714455,55.78178248
-2.92537465,53.4642469
-80.4030688,25.6866233
110.4295794,-7.0604602
-96.82857694,32.74327509
-60.31128691,46.21772
-2.10848062,57.15116715
26.22281792,-29.10953159
-88.44770908,43.78401507
19.0546325,47.5704783
-85.07172994,37.06335755
-1.94302381,53.91355664
-80.6873664,32.4144332
-123.18027545,44.11118907
26.22289279,-29.1099856
-94.61423359,35.84549754
-103.8583267,44.5013243
-84.25325177,30.4615208
-99.1195933,19.3260287
-87.80493265,41.95091652
-97.9446336,29.8894646
-2.88153832,56.46922581
-122.00294266,36.97967323
-2.60897364,51.41725296
-0.18531428,51.58054103
100.3993402,-0.9678037
-119.86806703,34.41825067
-80.16049968,39.44857645
-86.17609232,39.77375016
-0.83641213,51.40628602
-117.88563321,33.88013014
106.6807991,-6.30798555
116.05500864,5.87813704
135.60318524,34.85702178
-73.96250747,40.72019249
-51.0835495,-0.0114685
-122.32481815,37.97326802
135.60318527,34.85702176
-117.23781863,32.68683358
-71.23567065,42.501606
-84.59556358,39.40026226
32.4723704,-25.9116433
-85.18705789,34.28876384
-3.1956698,53.23884033
-97.71575876,30.24165101
-97.71578768,30.24170116
-80.02142055,40.40606244
106.945123,-6.920073
135.60337264,34.85701191
-1.51593233,52.74668454
116.8188331,6.4760187
-73.93274861,41.69169896
-83.69524827,41.77570213
31.06485274,-29.75182497
-72.71007034,40.91723589
-88.35513743,36.86622857
-84.51629451,39.31344205
103.7187915,1.3541852
-73.94120693,40.84053484
107.07830781,-6.26553577
-43.22639164,-22.984221
119.4074673,-5.1668533
-2.66858793,51.5194435
103.701082,1.3361119
119.4074673,-5.1668533
106.1611181,-6.1183113
-74.0759446,40.92397152
-86.35727566,41.96158179
-44.1972165,-22.8355984
-44.0847877,-22.5070107
-118.41031959,34.05143367
-43.240162,-22.9323485
-74.0863086,41.7383016
-71.06517799,42.35683162
-43.96903356,-19.95236617
-3.1956023,51.66621
-81.60155657,28.31271096
-85.841961,41.5853113
-83.68456255,41.68087755
119.4566297,-5.1562398
-73.98577779,40.75588067
-73.9805413,40.7453645
106.6930168,-6.1383632
-5.92680048,54.58408212
106.1625981,-6.1190182
-82.953261,42.605938
110.4096056,-7.7977375
106.694271,-6.1372329
-81.56541669,41.541002
-83.42768049,36.0298661
-92.33189912,38.94224154
-82.38899958,38.40748188
-118.41354728,34.05513603
-81.99088711,29.77979335
101.6156288,3.1931037
103.83625609,1.43580838
-96.79536461,32.82857126
-72.83462683,41.41449186
-3.0497489,52.8652975
104.7941625,-2.9289823
-80.44492139,34.98542544
-71.36926227,41.90314461
-0.87857858,52.25298761
-73.9805337,40.7453734
-97.72130728,33.15409899
101.6077189,2.9856219
-0.22908965,52.55905337
-117.23965838,32.68572235
0,0
-46.71418143,-23.53737208
-84.78150431,37.64551324
-97.84532167,27.74402
-2.17442385,52.25918039
-2.0556807,52.5936718
-96.82159969,32.95998774
106.6716574,-6.3115236
116.04247274,5.90982885
0.09479239,51.37907932
112.6806242,-7.6607568
0.09479914,51.37912371
-118.24533538,34.05161048
-83.3910848,42.2471275
-87.9171942,43.1412533
106.86629072,-6.1854913
-4.4873913,55.6109317
-77.08515697,38.86459281
-80.23948305,35.93182691
-98.38034033,29.64428827
103.595492,-1.613398
-96.90798004,32.653782
-122.92245701,39.03817059
-97.10248,32.919138
106.90634918,-6.25537109
-87.62669254,41.87734179
-82.99389444,42.52275741
77.5376265,12.9962779
106.8690848,-6.2650492
-88.2817862,30.6777176
105.24778236,-5.37610319
-83.987981,34.528708
-75.17212684,40.99901411
-88.2817864,30.6777169
124.837153,1.3210173
-92.61515228,44.85242884
101.5741685,3.06061
110.70735,-6.69292
-43.28580769,-22.82327758
110.83132,-7.55194
-79.39322972,43.68586399
-86.82598248,33.38179955
-1.49849017,53.39840316
0.45616209,50.98471027
106.815,-6.39646
-43.289056,-22.8841979
-84.7513525,33.8949324
120.27858459,14.82827634
-66.85806944,10.45535704
-74.65161614,40.25329122
119.57228941,-5.04365529
35.49634693,33.89562885
104.74472272,-2.8962117
-85.61380187,38.16656417
104.74766364,-2.89784213
-97.48613153,35.68278066
-2.47379098,53.74487899
-6.61568268,53.78073094
101.71708875,3.24660268
-74.00264989,40.74125171
4.88755479,52.38609967
106.98461,-6.36613
107.479326,-6.4237053
-2.11554933,52.81694893
106.884086,-6.3155788
102.5319564,-3.4777391
-71.4372192,42.29765339
-0.85911708,50.76506315
0.45616209,50.98471027
103.7907918,1.6078763
-1.40897353,53.41490044
-0.47543203,51.7455843
107.5804584,-6.9153084
28.95741028,41.01167543
-95.54953346,30.71795841
-1.48245657,53.37770646
-84.36443446,46.49243999
-1.39467424,50.89744323
-95.54951707,30.71796957
112.6887719,-7.3220665
-86.1760882,39.7740678
106.7104291,-6.2479904
-100.45999173,31.42541511
-97.74353407,30.498607
100.35511,-0.88949
-117.64145933,33.56666587
98.65849706,3.57148036
-75.98316574,46.38341236
100.35177,-0.89214
107.58745,-6.95325
106.90915979,47.91194766
106.7863674,-6.1817371
-4.1703897,50.4143578
107.59363,-6.87031
103.7910876,1.6077485
-75.55200323,40.60763865
-99.81453375,32.43754901
65.8477038,31.8658052
107.2249471,-6.8166338
99.6159031,3.0044871
-96.8216972,32.75175161
-77.07009876,38.89445209
-83.1607996,40.0203174
0.45616235,50.98470993
119.51374,-5.13053
-83.9172071,36.01606765
115.25781588,-8.62764301
112.74165225,-7.36329496
-70.21485733,44.10300798
-83.43475819,38.18677255
-79.99508444,40.45061443
-0.30457847,51.41607958
100.37324,-0.8982
106.81678,-6.3586
100.37324,-0.8982
114.64309,-3.36444
-84.39272406,38.97090489
124.82282,1.45561
-43.37330967,-22.79615313
110.8108258,-7.5699335
-1.23854026,52.76389813
-96.82185464,32.75193234
-77.0662267,38.9214843
-81.18792035,35.74272103
107.60918,-6.80594
-42.68604192,-22.71953359
-73.4733295,41.39195109
-2.78432105,53.42010382
106.84733766,-6.21142588
-89.6471046,39.34075527
-87.50457526,41.68017095
