"lng","lat"
18.47143893,-33.95509734
121.09845257,14.62836354
-1.69123885,51.69461673
-3.43534029,56.4020378
-58.4149016,-34.6440598
-3.84484425,53.3221339
-0.33158222,51.50940826
-0.0592076,51.5081835
-90.19863992,38.64021681
-3.92564366,51.64239678
-6.2466585,57.45091958
-1.5671604,52.78109878
-76.3070559,36.9169391
-79.64358275,39.99756291
28.02778791,-26.09013402
-2.14165393,57.06467251
-84.42808863,34.4596952
21.16306187,42.65376896
124.83467846,1.46873846
153.0156446,-27.4431947
-77.58466234,43.19652528
-4.63802939,55.54505009
-61.5084335,10.6587566
-0.8827436,52.2455774
-1.4916068,52.9225039
32.88013,39.8936613
-4.16028665,55.76083176
-117.1238587,32.80369241
112.706,-7.32548
-4.23235581,55.80838722
-1.60133397,54.97353114
-74.00264651,40.74688469
101.44530777,14.59354981
-83.00535908,40.00125584
-4.12558745,50.37379562
-2.05849321,52.36823796
-0.1841512,5.6161884
-1.80031744,50.75542687
-83.10432376,43.09261562
0.20363811,51.43339617
-8.0088905,31.6531042
-3.0435407,53.804371
28.0441,-26.19449
-71.53415755,42.75921701
0.92151239,52.23624335
100.53490346,5.44070864
103.335662,3.814822
47.93835181,29.30297428
-3.3169085,57.6358314
1.15436373,52.04854133
107.57672,-6.89085
-2.69162313,53.69217478
122.5824354,10.7020891
150.8913668,-33.74833
-5.93108444,54.65062554
-2.99013894,53.04563936
-0.02796204,51.51760009
73.8229308,18.5634647
121.16846091,13.91457663
-1.67860695,52.6248353
77.26518555,28.55791688
77.21325805,28.64101134
-2.95777062,53.16105691
-0.40880581,51.80096498
-0.3923319,51.69686007
104.05549,1.10637
-112.07210111,33.45363612
106.79718599,-6.35206738
-3.02529924,53.47473584
-2.88424,54.0633
-0.06150381,51.52280313
106.61155,-6.20853
-1.08618157,52.66236654
-74.45470385,41.6090753
-84.2179171,33.90158961
0.51644543,51.58319013
36.8346492,-1.3249647
-1.46732347,53.29150779
112.79348305,-7.37497245
174.75268102,-36.84841269
-2.24263472,53.47316845
-1.5044258,53.384507
-80.39613068,25.53455837
35.7541798,32.0508646
-0.43093905,54.27536233
115.85379636,-32.01503621
-84.1853651,33.8077926
122.35834,11.71205
-1.1197823,51.8749517
103.83283234,1.28349996
121.0598441,14.7329419
-5.06783678,50.1522587
-80.44509298,34.98471008
31.19663,30.04319
-72.6775478,41.81871198
-1.25182322,54.56404602
-0.03121499,51.53045609
30.26815418,59.79780923
-81.61161705,28.77831247
-6.97140363,53.91691272
3.95439,7.39212
55.20069838,25.11812656
-1.1206147,51.9559821
109.3235686,-0.0193563
73.6789259,18.7258475
-64.7571702,46.113372
-1.57234018,54.77323544
-77.31757505,39.08970503
-63.04249,18.05146
121.09845291,14.62837833
-2.54814813,51.49916903
-6.25713779,53.38608175
48.3641396,28.6555526
108.22321,-7.33382
-2.08822736,57.13765471
-0.75476101,51.32554271
-4.32076451,55.80465179
-3.92021711,56.14600486
-2.5439957,53.5940203
-1.61206028,53.80116017
-122.18227959,39.92539704
-1.89171931,52.48900407
123.62537,-10.19741
116.2063456,6.1890867
-1.08537773,52.61079136
-2.12841693,52.58809955
-4.34499416,55.82677077
107.71937,-6.91298
51.49824722,25.265426
-6.9384247,52.989882
-82.18270535,41.44828114
120.798742,15.1366846
115.20732,-8.63255
-71.41474041,41.81880402
-0.01302378,51.63540588
-74.7781026,40.0971806
106.81996,-6.19138
0.16714086,51.58303348
110.3892498,-7.927413
106.78925,-6.44885
-90.9462003,32.3202725
18.42628252,-33.92696401
121.5539341,25.03986399
28.0563621,-26.11083771
108.19978333,7.38993333
-74.07275113,40.64403668
-76.46422793,37.09628437
0.57302048,51.2681144
-8.40529203,40.20552536
124.83283,1.36065
106.81193818,-6.57124315
144.87702318,13.52787308
-85.94497599,31.79663018
-1.120555,53.5121314
145.00327208,-37.94742066
101.6410132,3.1913601
2.15283927,41.39160089
-5.05341768,50.26454925
25.91946,-24.60507
138.58271412,-34.98700588
0.1896533,51.5641271
-3.0039274,53.1992197
107.3564423,-6.36374
-0.0755625,51.50406392
123.87487092,10.33512579
-0.08346578,52.33823364
-71.18669051,42.5581732
-0.81462238,53.52385256
106.76337,-6.57613
-1.59639409,54.99162821
108.11198,-7.35172
-118.52490266,34.24693331
-83.46258591,42.41367132
-2.5475625,51.5015651
-6.69301806,53.29560639
-76.03000562,42.11048927
-75.39046587,40.67023749
-111.95985122,33.3563124
-74.07936894,40.34008353
55.11672378,25.130871
-0.15072232,51.50712054
150.85784025,-34.41850832
28.0227701,-26.0538635
-117.06855067,32.68522322
6.5158388,9.6480658
-0.04518263,51.50024843
-46.6958074,-23.6926907
106.88388998,-6.32060294
109.37325,-0.05443
-73.8871382,40.938788
101.61768545,3.14635709
121.0510234,14.5241396
-1.41479113,54.91431872
-111.8723219,33.3997482
101.71970573,2.73978658
-0.2936287,51.6207439
-78.8104384,42.9309699
-0.1396754,50.82458803
-86.20618131,39.58359636
-0.131539,51.5557141
2.37023787,48.77288495
112.6092305,-7.9491612
55.43455257,25.22578239
7.48829,9.04982
144.30097706,-36.75914249
-0.19280384,51.4464644
24.12207127,56.95239376
30.51353479,50.43286388
-0.91248883,51.44455404
-72.95691216,40.75582547
-121.97585251,37.29511559
112.76944,-7.39842
109.2748801,-7.4140296
-4.10497989,50.36474843
-4.4009275,55.3262276
18.838922,-34.088996
115.89419786,-32.00289492
-1.17250565,50.86384977
106.85671,-6.37007
-69.51528613,43.93495754
123.84838846,8.14244424
-3.94920571,51.6240322
-71.13128493,42.69595815
0.64825714,52.39016422
-118.27020356,34.04596625
121.0502551,14.6051988
-1.73182198,53.71314127
-78.77465039,35.69806617
-88.38976664,34.88946897
116.04641869,5.83431213
7.49106,9.08148
121.02534196,14.55503001
-0.3369751,51.4261612
-73.8106993,42.74696003
-77.94896816,34.23836418
109.33298,-0.03339
-1.79838882,52.77168985
-115.26782513,36.12435683
-0.48006397,51.71625824
-88.76244804,41.94152674
106.90905889,-6.15447
-0.0224626,51.5037812
-5.93238348,54.583902
0.57952038,51.87708805
-52.73592263,47.57145217
-1.31559812,52.06471119
106.78245,-6.26669
-1.90844536,52.47969613
-6.7921817,53.18436933
23.136932,63.8432401
-117.30695634,34.07738155
100.50028004,13.76042508
-2.646297,50.9498308
-84.2057838,34.15450838
116.7346913,6.0121852
101.56381845,3.20895743
3.3127887,6.5023529
-79.0665704,43.81236701
-98.63949728,29.46447651
-3.05189709,53.42839523
18.46831279,-33.95562162
-85.84478189,38.96180226
27.044196,38.395519
-3.22928722,54.1180023
123.07281,0.59246
-0.14817682,51.40108876
98.57755129,9.97130884
-1.58756479,54.9788085
-95.21283948,29.6556231
-3.93820995,51.62873778
79.83331,11.92871
-3.1639147,52.9709791
-76.98315818,38.86472323
-98.50578762,29.42301742
-96.68662243,32.73715782
-1.6328095,6.7355744
-83.3471332,42.22758183
30.671769,40.6838322
115.19533,-8.65484
106.983712,-6.238848
-85.2904775,34.72773983
-1.8813267,53.7193111
-81.6054898,28.5091517
-82.78107014,28.0180812
121.0013962,14.44960211
-2.40961405,51.55055926
-0.1077316,50.9921851
-73.94487447,40.61302703
55.20069838,25.11812656
-4.00933108,51.18550834
-81.54673322,41.52869138
-157.81448371,21.29742004
6.17094711,51.37171616
106.7868,-6.77758
121.0013962,14.44960211
5.03349846,52.44876489
107.64571,-6.90379
-73.26219162,40.88232369
106.91688,-6.25579
124.66724306,8.46505437
18.41699622,-33.92222602
-2.81787209,51.58325414
-86.0829299,43.0235548
-3.07024252,54.18998825
73.73263,18.53425
-3.53361148,50.73511509
-86.1459893,40.4900543
120.5848,15.67609
77.48120907,12.91808575
-78.59775776,35.83819187
-70.3947919,-23.5340357
101.71393826,3.09877098
-6.40828292,53.77250746
-3.62562594,55.88430227
106.983712,-6.238848
-0.14602357,51.44567294
-86.92269911,40.45482272
37.63505651,55.74377197
-2.98106897,53.41297669
-61.22426,13.16633
-80.1161037,42.07105516
121.10668151,14.57800489
-73.953578,41.05549368
-1.49661692,52.93826624
1.21484581,51.1027707
-88.05067745,30.68235197
-1.5495698,53.82224541
26.7539698,58.37188051
-77.43924668,37.50868553
-75.11981517,40.04311966
101.67388667,3.17224881
37.6215052,55.7532225
-85.29053194,34.72780611
-73.92930797,41.64297829
124.0094835,12.9777191
-95.29531779,30.01905443
101.64993192,3.07806868
33.3158321,35.33894127
5.95118456,50.94039773
-2.59140023,51.45846372
-83.19026912,42.33546632
112.61202,-7.9583
-1.48802339,53.38268958
-0.37667723,52.7724195
-75.19489281,39.94896886
100.53698301,13.76177013
-0.17246864,51.51679826
-83.98610987,41.21035463
-4.18011306,50.37941904
-0.11762883,51.54811964
-1.40259397,54.90642548
-71.8793793,41.8183859
-84.3824435,33.75936305
106.983712,-6.238848
72.8693699,19.2890257
-80.12751281,26.33453282
-1.39883311,50.92094711
-79.720274,32.927127
-0.04518263,51.50024843
-81.5623066,33.3942866
106.92979341,-6.21677508
-76.31074098,40.03386366
-0.1625289,51.5239982
124.83436,1.45969
122.10910777,6.91979024
-2.21451941,53.42124313
-89.04133894,30.40418268
-4.22444041,55.84859501
-80.12885716,25.79249645
-88.4563194,44.2627509
-74.30324015,40.60164808
47.99280657,29.26781097
101.7357615,3.20416486
-0.47178738,52.53783084
-85.68043789,42.96323868
-3.43538866,56.39678529
-3.7287711,40.4471851
106.85236,-6.16196
106.8530409,-6.2097561
-1.57481778,54.89468632
-80.17890796,26.24045958
-0.22813502,51.29967476
-2.7275015,54.6650485
-57.54897183,-25.32545948
112.67492923,-7.35746676
116.8236371,-1.2754245
-74.3003869,40.5481718
138.57137251,-34.90184403
-2.4852093,51.86657712
-84.3136246,34.046372
-84.2486181,39.35498984
102.82886194,16.46314745
116.4048275,39.92275987
-0.20879147,51.89620968
-3.28264508,55.95222076
-3.19185649,51.48784739
50.20669093,26.20331706
-2.37084026,53.14378927
-122.8696594,49.1215094
51.4907255,25.2501635
0.94611446,51.87593569
32.8800914,39.8935805
-82.44444624,27.09282481
-2.26800055,53.39896755
28.18586864,-25.74263523
-2.89356709,53.39064854
107.7749297,-6.5564687
-74.00580011,40.78944752
-82.98805704,42.66304216
-1.6858607,52.5982355
-73.50834134,41.38520134
106.78745,-6.13995
3.32268,6.67973
101.727839,3.027961
112.76541,-7.27883
120.99288853,14.61409912
-95.5628404,29.8318548
-77.31950065,37.2002283
-3.000506,51.1203609
-2.54898048,53.5941946
0.40236094,52.23960291
102.317915,2.34059944
120.97617,24.80971
-85.64216279,42.98894678
121.05769926,14.60476963
-1.31622928,52.06971462
-72.60583078,42.17151106
-2.37086787,53.14377759
-97.74458565,30.28960497
144.964608,-37.849914
-0.46276449,51.32671047
-3.04806519,51.6448288
8.8369962,9.7258785
7.1182867,43.57730133
29.9564451,31.23563825
-123.73628111,48.38378567
26.18452,-29.16558
0.13552632,51.5328889
101.67103715,3.16884215
-86.7143248,36.22726704
-85.7521955,38.2823465
103.84898879,1.36907318
0.27497962,51.11750535
116.78713333,-34.92089667
-82.92519161,42.54850885
-2.11363895,51.46098132
120.99069357,14.60850165
23.1370077,63.8432763
95.51089,5.59353
112.43377,-7.49013
106.80734,-6.18729
-3.97333565,51.62535017
3.45094,6.61722
-118.01896473,33.7432897
-3.07621229,53.20652688
-0.10965934,51.63456897
-81.08395121,29.27826694
121.21825017,14.55202337
-83.63843116,41.38112963
-73.0109868,42.8920886
121.0017342,14.5106275
74.87790468,31.62385001
-80.43350454,37.23548663
121.02520456,14.20652309
123.87515341,10.30598808
-1.5688345,50.8223176
-86.55246338,39.12663415
112.39357,-7.1243978
36.83710022,-1.31870623
-1.24384435,52.76424114
36.34415746,41.28058812
24.1520376,45.7810127
28.8043819,41.0344514
-0.79748461,51.07917439
32.55399754,29.96853276
-3.7287711,40.4471851
106.91385,-6.71335
-0.15815894,51.51632388
-1.467399,53.381411
-84.53104556,39.13860166
55.141514,25.0860234
1.73318923,52.6191955
100.6077739,13.82345204
0.50825056,51.57488965
51.53180325,25.37947112
-4.08375948,55.8217938
12.5713782,55.68357848
-2.36472805,51.38697427
-3.0712968,53.2199556
-84.3029931,38.9281754
121.09855735,14.62821258
-1.18100616,52.2568609
116.06989,5.97918
-2.59725832,53.39169013
-74.37413,40.55675
-0.23783667,51.63764572
31.4830579,30.0570628
13.26334861,-8.82874304
35.5821994,33.85019673
-2.22055435,53.46018535
3.27127,6.67161
-77.5850947,37.4148678
-77.55964519,43.19643006
114.93129312,-0.87058034
150.90358775,-33.8065345
-1.441872,52.355496
-71.8793793,41.8183859
144.85200637,-37.667422
-0.13020373,51.49881039
-1.44032662,53.79791426
174.79751459,-36.81418277
-74.16285476,40.58829123
120.9948885,14.56158689
28.9041989,41.0403354
-77.14301348,38.70569857
105.25796,-5.38307
100.64208269,13.76714723
-117.901263,33.971443
7.948082,5.0190909
-52.33655622,-31.74573898
107.62326,-6.9077
-1.4820853,53.5568112
-1.51472471,54.70350699
120.9874142,14.1620839
5.24577,13.05911
-75.89164387,41.28546758
127.86125033,26.39036229
-87.9975166,42.2598651
-39.4087692,-7.22454656
-81.4906231,28.1778408
-0.2139526,52.29248991
-90.4356011,38.4930269
-1.53251235,53.7971645
-6.3284628,53.3777139
-0.23274778,5.56234776
-1.78252083,53.65282485
-60.0535734,-3.1055346
124.9917913,11.2226337
-1.34954993,54.75366106
30.51353479,50.43286388
103.83654946,1.420887
117.54631821,-8.60681821
98.98058193,18.76662671
110.43718,-7.05846
28.01693,-26.02359
-0.73613553,51.53708409
101.7554684,3.0647156
-4.2402467,55.8632874
-2.243471,53.452919
-1.5139377,53.3744765
-96.64145488,32.94993325
50.49962379,26.1288694
10.45384849,61.13825512
102.251303,2.1889947
151.23979053,-33.96847016
4.90473174,52.34080974
124.25086,8.19833
-6.50778361,55.07218482
-122.6357999,45.5689008
-93.03074523,44.95756058
-72.84464922,41.66716345
-76.69014941,39.98864759
-1.11030143,51.25903888
-74.64315302,40.13883638
-73.93692842,40.80417855
107.5869,-6.94063
-79.4105844,43.66132318
107.53719,-6.87892
-4.10822058,55.84697601
115.21716,-8.6712
-78.7181709,35.51363159
48.01417269,29.28970276
-60.0264649,-3.1304106
-0.688054,50.79251184
-0.12296981,51.3573426
-7.154651,52.1630197
120.9069898,14.3989402
122.5719243,10.7414133
4.5449791,7.50546535
-76.81589604,40.28101056
-7.24290758,52.65534549
-81.42315698,41.20142186
-73.35504312,40.90696356
-82.0014049,26.5859729
51.4185933,25.2595156
103.86023998,1.28304009
-3.86913509,51.66404533
-2.08543335,52.51197654
0.40317282,51.30717496
-0.5555781,53.2217855
106.70393,-6.21626
121.09853455,14.62821526
-1.8574741,54.8411474
0.02652262,51.59312289
-1.17794355,50.85008968
-0.16693825,50.82956057
-6.21966883,53.3263847
106.75933,-6.32069
-2.53923868,52.43982637
125.52808072,7.05753382
18.64880942,-34.01562889
-1.28183923,50.85417799
9.09368061,48.82090388
-0.136342,51.526672
-111.95529832,33.42331695
-1.8742266,52.415206
-73.73651692,40.6677501
-1.16502322,52.94232913
-1.13099347,52.63162236
-71.1465424,42.3377569
121.05362934,14.61917149
-77.20375042,39.13277746
-73.8294905,40.92878696
-90.47914866,30.4927659
-0.4471149,54.00097223
-2.43794952,53.10470048
99.82781696,10.09971731
-0.8911541,52.2570143
-4.25820564,55.85944562
-76.8789894,38.96555298
-1.44186247,52.35551208
-4.12471265,55.8568456
-1.82750415,55.63022797
-0.2855726,51.5569052
116.04640637,5.83438304
121.04391652,14.63365027
138.5052398,-35.1604626
107.00901,-6.19898
121.93291898,11.96218723
13.38950046,52.52561835
-1.69912577,52.63368799
174.6226353,-36.8624958
112.72618,-7.23042
0.0948822,50.7783248
109.26656,-7.4409
0.20830896,51.44211439
106.8585009,-6.9738619
-73.36877199,40.84534154
14.48492605,40.62903964
-63.28704667,45.35771369
-4.24705242,55.85296995
-118.1202277,33.78769658
-73.97500607,40.75191215
0.02082761,51.94433822
-3.18050007,51.48050449
-0.70324956,52.29193538
-16.71268035,28.04931229
102.39884,3.45441
106.75633,-6.57997
103.80236344,1.27327856
-80.19684691,26.66405175
100.58125336,13.80138937
-0.33923792,51.75160431
-61.19129,13.1596
121.19299653,14.56610245
-77.02902957,39.58500229
-83.64579367,32.94903278
120.98185363,14.60938216
1.256914,52.070778
101.73654588,3.1759456
-0.08900621,51.49773959
106.80781,-6.44424
24.1523936,35.2115741
-79.06650972,43.81233746
-85.79283077,39.52256874
-1.56364789,53.8094721
115.89422141,-32.00288337
106.64833,-6.15718
28.1134604,38.4784666
25.5721609,-33.9763029
136.81713665,35.48516293
-0.16279936,51.52165506
-1.5494751,53.82210258
121.09856179,14.62820575
106.7913,-6.20294
-1.3024693,51.621801
100.3173135,5.4301221
100.05709106,9.52195162
-0.30513639,51.06895463
72.8246398,18.951263
-2.12787323,57.15505899
-87.8090804,42.0071216
145.33314963,-38.0653213
3.1619962,6.6748246
-76.89301433,40.2425437
-0.09024058,51.46922843
174.77664471,-36.8472597
-76.038191,36.874522
-84.23501013,34.06083253
6.68332158,49.75231206
-76.44841937,39.04581011
144.85205257,-37.66735389
-77.8574776,40.80089865
-2.00887734,52.58071958
-3.17551693,51.49057432
-0.19601087,51.32428025
115.26669,-8.49965
-6.25245,53.34764
153.37272734,-27.1788435
-51.2173304,-30.0298313
-0.35517322,51.54296313
29.0743473,40.2067638
106.68571,-6.31801
100.49216,7.000913
-1.53840824,53.83040038
-2.99728994,56.4520807
3.1264339,39.84297759
-72.58823178,42.10418699
8.7105316,45.6272005
-7.3563406,54.95339313
100.5398798,13.7500985
139.6188819,35.3556583
144.84903932,-37.66990267
-0.96862182,51.74514769
151.1311379,-34.0036828
-2.4445268,50.7098853
22.04991048,40.80148052
-88.67264324,34.15519985
-0.40569707,51.88415004
100.56918025,13.72032276
103.7740989,1.5700306
-2.89110922,53.41140675
46.66712,24.79771
151.21060559,-33.87206756
2.47525454,48.62512187
115.16903,-8.7169
151.76437497,-32.77140463
115.16092,-8.7391
-0.95460157,51.4431253
-1.2078812,52.93160059
-77.03255869,40.2083491
-112.04052096,33.6974637
98.66179,3.55862
-61.22426,13.16633
-4.12509008,50.37837838
-91.17997239,30.39513848
1.3293842,51.12745799
